"gene_symbol"	"fold.change"	"adj.P.Val.all"	"t"	"high.class"	"mean1.unlog"	"mean0.unlog"	"sd0.unlog"	"sd1.unlog"	"entrez_id"	"gene_description"	"Unique.Name"	"Descriptor"	"alteration_direction"	"interaction_type"	"logFC"	"AveExpr"	"P.Value"	"adj.P.Val"	"B"	"mean0.log"	"mean1.log"	"sd0.log"	"sd1.log"	"n0"	"n1"
"APOBEC4"	0.920941777523513	0.943144660535274	-0.676500968903777	"control"	4.51251694915254	2.31721271186441	4.32065100766169	22.9869387233659	"403314"	"apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 4 (putative)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.118818143709969	1.18581271266296	0.750195981891416	0.968497814959126	-6.62298722818902	1.22541876056628	1.10660061685631	1.03484892926289	1.23570501227487	118	59
"SLAMF8"	0.912930141234695	0.948530079585492	-0.699359022257459	"control"	578.408062711864	539.865154237288	334.96352559383	616.348503780521	"56833"	"SLAM family member 8"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.131423627613543	8.69245750318103	0.757375926142309	0.975514153717859	-6.60738957005778	8.73626537905221	8.60484175143867	1.10931248458529	1.31891334178182	118	59
"NCF2"	0.904586505313066	0.953128477633942	-0.715907384465904	"control"	638.595844067797	679.975555932203	446.344943191916	416.108044778492	"4688"	"neutrophil cytosolic factor 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.144669620986505	8.98240953418497	0.762502782107154	0.979859897006664	-6.59577585733066	9.03063274118048	8.88596312019397	1.21895795608011	1.37317998797508	118	59
"FCGR2A"	0.903506989678685	0.967614254853337	-0.763964797962564	"control"	1453.21372372881	1446.06303135593	1092.44261636923	1200.06190406465	"2212"	"Fc fragment of IgG, low affinity IIa, receptor (CD32)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.146392332828178	10.073621764314	0.777045951225733	0.996258455814644	-6.56051886636619	10.12241920859	9.97602687576185	1.1179575919733	1.36707307680507	118	59
"OLFML2B"	0.892962516603975	0.969198372577799	-0.77752796202172	"control"	1791.68903220339	2000.3226	1379.67598154765	1501.71672886408	"25903"	"olfactomedin-like 2B"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.163328477485464	10.4571409827157	0.781055961378871	0.996722669332986	-6.55015673567019	10.5115838085441	10.3482553310587	1.35537705950624	1.25341697536446	118	59
"RGS1"	0.891110871482214	0.969198372577799	-0.780103063463238	"control"	1498.38910508475	1855.63985084746	1526.39288803919	1036.55716344699	"5996"	"regulator of G-protein signaling 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.166323152717629	10.2709721627863	0.781812548295728	0.996722669332986	-6.54816892687734	10.3264132136922	10.1600900609746	1.40042045018542	1.21656879470645	118	59
"SLAMF6"	0.869926072601731	0.969198372577799	-0.783325414219733	"control"	150.996501694915	224.659234745763	301.07161947516	128.956983292491	"114836"	"SLAM family member 6"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.201035290733541	6.85192094923476	0.782757158921612	0.996722669332986	-6.54567229051338	6.91893271281261	6.71789742207907	1.73435279752673	1.34598651970363	118	59
"CFH"	0.902471479474181	0.97232884173238	-0.81778138907952	"control"	3175.27749661017	3538.07682288136	2010.62171060291	2132.57461927968	"3075"	"complement factor H"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.14804675521035	11.414146799783	0.792707788526856	0.99802624726692	-6.51833756605972	11.4634957181865	11.3154489629761	1.15985997357286	1.09727753514557	118	59
"FCGR1B"	0.900238706841493	0.97232884173238	-0.817533169536677	"control"	107.242777966102	104.348283898305	63.398658451261	99.9168162904559	"2210"	"Fc fragment of IgG, high affinity Ib, receptor (CD64)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.151620498429003	6.34815169453755	0.792637090434711	0.99802624726692	-6.51853866013454	6.39869186068056	6.24707136225155	1.08859824739103	1.3120400007816	118	59
"FCRL5"	0.819425305197181	0.97232884173238	-0.805782763046267	"control"	74.1955406779661	127.413727966102	210.327515994061	110.101192187679	"83416"	"Fc receptor-like 5"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.287315648592498	5.30437384770397	0.789273908396597	0.99802624726692	-6.52798888360072	5.40014573056813	5.11283008197563	2.41062452139501	1.86888045322268	118	59
"LRRC52"	0.968416534364356	0.97232884173238	-0.805045226589436	"control"	0.0811559322033898	0.178579661016949	1.04578213584435	0.306775982105772	"440699"	"leucine rich repeat containing 52"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.0463003833305388	0.110672571907147	0.789061741015586	0.99802624726692	-6.52857751564697	0.126106033017327	0.0798056496867877	0.395968389647842	0.271832386068532	118	59
"SPRR2E"	0.921183311444784	0.97232884173238	-0.816222654145602	"control"	0.45318813559322	2.03719491525424	13.0621049491538	1.62632223522519	"6704"	"small proline-rich protein 2E"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.11843982000708	0.346426567863035	0.792263590111656	0.99802624726692	-6.51959936467989	0.385906507865395	0.267466687858315	1.00897997169136	0.679223066160246	118	59
"SNORA58"	0.992724353534833	0.97338612797578	-0.826054272266674	"control"	0	0.00922966101694915	0.0728005721182108	0	"677836"	"small nucleolar RNA, H/ACA box 58"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.010534909856375	0.00702327323758335	0.79505584498785	0.998733072692603	-6.51160066857658	0.010534909856375	0	0.0822800369947123	0	118	59
"ADAMTS4"	0.830507185699972	0.999971670916662	-1.47336273959671	"control"	1080.32239322034	1294.99692033898	1007.77394096986	845.486653357841	"9507"	"ADAM metallopeptidase with thrombospondin type 1 motif, 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.267935444184518	9.84553650234152	0.928782954305757	0.999971670916662	-5.77739241894818	9.9348483170697	9.66691287288516	1.12939027348511	1.17485301629873	118	59
"AIM2"	0.648484092929048	0.999971670916662	-1.99938891948146	"control"	52.4697813559322	61.1018093220339	103.034858031396	118.807346859915	"9447"	"absent in melanoma 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.624856908743219	4.56810256728166	0.976449916832289	0.999971670916662	-4.8847012739484	4.7763882035294	4.15153129478618	1.93787520658067	2.02773389570747	118	59
"ANGPTL1"	0.463107882676623	0.999971670916662	-4.12660665126926	"control"	113.365284745763	257.364478813559	316.522520577028	134.479218726398	"9068"	"angiopoietin-like 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.11057978115889	6.78315392306024	0.999971670916662	0.999971670916662	1.23007937653975	7.15334718344654	6.04276740228764	1.73408061171027	1.6122439075398	118	59
"ARHGAP30"	0.753628781974761	0.999971670916662	-2.31025568088763	"control"	590.793718644068	881.136544915254	752.078033714233	391.351476582329	"257106"	"Rho GTPase activating protein 30"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.40807403065412	9.20562019237955	0.988984615573603	0.999971670916662	-4.23579801071074	9.34164486926426	8.93357083861014	1.19083817270642	0.932077637738871	118	59
"ASTN1"	0.437680300696061	0.999971670916662	-3.87531934920019	"control"	16.9240847457627	86.4943813559322	264.109591698298	24.3804724139954	"460"	"astrotactin 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.19205064289044	4.08467616029854	0.999925026174337	0.999971670916662	0.314227252995999	4.48202637459535	3.28997573170491	2.08571795515379	1.59568893409538	118	59
"ATP1A2"	0.495148141075429	0.999971670916662	-3.33585500750411	"control"	52.2605542372881	159.319083898305	399.977992844055	120.170466712173	"477"	"ATPase, Na+/K+ transporting, alpha 2 polypeptide"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.01406787187617	5.30231813108298	0.999481667784328	0.999971670916662	-1.48558096575238	5.64034075504171	4.62627288316554	2.06110759487244	1.5772626147004	118	59
"ATP1A4"	0.826417937292305	0.999971670916662	-1.93929948476792	"control"	1.30834406779661	1.67063050847458	2.17735846070685	3.10521823044922	"480"	"ATPase, Na+/K+ transporting, alpha 4 polypeptide"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.275056526839021	1.00724621175011	0.97297047252774	0.999971670916662	-4.99984136760395	1.09893172069645	0.823875193857429	0.911740520693947	0.851836220800009	118	59
"ATP8B2"	0.689002662442043	0.999971670916662	-3.65417377988365	"control"	820.787761016949	1138.91948305085	598.052360913945	467.317357768721	"57198"	"ATPase, aminophospholipid transporter, class I, type 8B, member 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.537418537089129	9.75236574970586	0.999829983536255	0.999971670916662	-0.451577350110941	9.9315052620689	9.39408672497977	0.853888617877862	1.05489434287453	118	59
"B3GALT2"	0.666630200985797	0.999971670916662	-2.3185642340164	"control"	42.0645406779661	70.9871127118644	131.728560303522	80.6930952335562	"8707"	"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.585041416164885	4.95661044924513	0.989217684586797	0.999971670916662	-4.21724173533585	5.15162425463343	4.56658283846854	1.65271694445501	1.45140674998002	118	59
"CCDC181"	0.729368873264228	0.999971670916662	-1.91853571174056	"control"	52.2858338983051	75.2804016949153	100.616321274007	54.5154507776042	"57821"	"coiled-coil domain containing 181"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.455279462728475	5.33055984650038	0.971671665062156	0.999971670916662	-5.03884566436014	5.48231966740987	5.02704020468139	1.47917615003277	1.52391861820861	118	59
"RIIAD1"	0.635465478405548	0.999971670916662	-2.33460923062917	"control"	7.60586440677966	19.9552305084746	50.0589346935719	21.1751887796557	"284485"	"regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.654114341782852	2.51217685754102	0.989655546877686	0.999971670916662	-4.18122971842425	2.73021497146864	2.07610062968578	1.90018005404254	1.45210732831378	118	59
"LRRC71"	0.876920419354437	0.999971670916662	-1.41111200199676	"control"	1.40735254237288	1.25603898305085	3.20729062219492	6.57451837479123	"149499"	"leucine rich repeat containing 71"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.189482171045274	0.73472748146803	0.920014251315695	0.999971670916662	-5.86563680569775	0.797888205149788	0.608406034104514	0.830352645428034	0.872885263594431	118	59
"CADM3"	0.458086583036552	0.999971670916662	-3.52961724298895	"control"	68.4235711864407	209.851262711864	282.844022355008	64.4659078813409	"57863"	"cell adhesion molecule 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.12630778671404	6.14719610098098	0.999734623506995	0.999971670916662	-0.865912027291584	6.52263202988566	5.39632424317163	2.17287629227368	1.63107212443548	118	59
"CASQ1"	0.684919090791266	0.999971670916662	-2.53877262341778	"control"	4.52906949152542	10.5638050847458	38.6033206656901	12.477497354151	"844"	"calsequestrin 1 (fast-twitch, skeletal muscle)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.545994521716981	2.06291704713719	0.994005991285101	0.999971670916662	-3.70273316269301	2.24491522104285	1.69892069932587	1.43591834654588	1.17135940876965	118	59
"CD160"	0.891876345696623	0.999971670916662	-1.32727063840453	"control"	9.91833898305085	11.1110974576271	7.05513038789252	6.70048107513794	"11126"	"CD160 molecule"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.165084393504702	3.33718707365592	0.906933419703837	0.999971670916662	-5.97859859759662	3.39221520482415	3.22713081131944	0.772831556604287	0.800872625613527	118	59
"CD1A"	0.797396645085938	0.999971670916662	-1.06420675518603	"control"	48.7704016949153	71.4286245762712	101.292709320001	56.9067617503479	"909"	"CD1a molecule"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.326630559439329	4.99522483194497	0.85565573496516	0.999971670916662	-6.28888663395416	5.10410168509141	4.77747112565209	2.02927806573421	1.72190189303511	118	59
"CD1B"	0.660638469878009	0.999971670916662	-2.43717660136081	"control"	5.31625762711864	9.2824720338983	16.1123871299204	9.93785985782971	"910"	"CD1b molecule"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.598067112720378	2.22274437680252	0.992102752997069	0.999971670916662	-3.94552478760443	2.42210008104265	1.82403296832227	1.60684685978371	1.41241509021639	118	59
"CD1C"	0.525475083622833	0.999971670916662	-3.17307995522317	"control"	66.8117593220339	150.231489830508	173.180075041314	63.8371079180497	"911"	"CD1c molecule"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.9283057371433	6.01720685483861	0.999110294083666	0.999971670916662	-1.98230349608429	6.32664210055304	5.39833636340974	1.96661414359602	1.56171083623597	118	59
"CD1D"	0.61703239902785	0.999971670916662	-3.857150045269	"control"	71.6184745762712	127.527133898305	106.369146404298	50.1142801572827	"912"	"CD1d molecule"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.696581850748277	6.32165535848596	0.999919701253938	0.999971670916662	0.249873381035703	6.55384930873539	5.85726745798711	1.19223464501692	1.01556553214828	118	59
"CD1E"	0.579172155085519	0.999971670916662	-2.81855347563289	"control"	39.1965779661017	66.3012186440678	80.11340926971	46.1788961906024	"913"	"CD1e molecule"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.787935851384907	4.96124552377814	0.997312563031829	0.999971670916662	-2.98684250484896	5.22389080757311	4.4359549561882	1.78977877915825	1.69949798725134	118	59
"CD244"	0.879444949573915	0.999971670916662	-0.987940808392529	"control"	22.9506525423729	23.7407966101695	18.4483294985434	30.5257912380343	"51744"	"CD244 molecule, natural killer cell receptor 2B4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.185334822434479	4.13694179813655	0.837733105610085	0.999971670916662	-6.36625199181147	4.19872007228138	4.0133852498469	1.19171702497002	1.1586676667838	118	59
"CD247"	0.637894366986235	0.999971670916662	-3.14574687588815	"control"	88.0102	168.482062711864	212.579960321329	77.7555485390083	"919"	"CD247 molecule"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.648610556230367	6.50864823472972	0.999027752187838	0.999971670916662	-2.06354703288348	6.72485175347317	6.0762411972428	1.40700008849489	1.04417656944393	118	59
"CD48"	0.585202881058107	0.999971670916662	-3.11637849513531	"control"	227.232605084746	501.702544915254	817.54595842733	252.403146954766	"962"	"CD48 molecule"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.772991222748605	7.76412630481682	0.998931200610556	0.999971670916662	-2.15014062982456	8.02179004573302	7.24879882298442	1.68197355977477	1.28566330703066	118	59
"CD84"	0.80521338774208	0.999971670916662	-1.20316337427985	"control"	136.282538983051	132.983155084746	119.395569665774	180.600491137023	"8832"	"CD84 molecule"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.312556935707416	6.32045388851504	0.884737913807491	0.999971670916662	-6.13335225004369	6.42463953375085	6.11208259804343	1.53997148059335	1.81368840945096	118	59
"CELF3"	0.444590311188573	0.999971670916662	-2.71603208224026	"control"	107.403206779661	517.478769491525	1371.02148728414	169.227352809704	"11189"	"CUGBP, Elav-like family member 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.16945158636165	5.91209427269579	0.996367989564506	0.999971670916662	-3.25715495454698	6.30191146814968	5.13245988178803	2.85515167217507	2.39682594807003	118	59
"CFHR1"	0.589225111823806	0.999971670916662	-2.86447342828223	"control"	3.88205762711864	10.3676872881356	27.7443834594601	9.91498206260577	"3078"	"complement factor H-related 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.763109177867881	1.78421055708911	0.997658072562478	0.999971670916662	-2.86280282692943	2.03858028304507	1.27547110517718	1.78671237550259	1.43213598092105	118	59
"CFHR3"	0.813742748614165	0.999971670916662	-1.76290963959251	"control"	4.30987796610169	5.42267627118644	5.24751740064103	5.24796416823304	"10878"	"complement factor H-related 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.297355312627517	2.20247425056254	0.960176977421832	0.999971670916662	-5.31833151152516	2.30159268810505	2.00423737547753	1.06427589240052	1.05609343388718	118	59
"CFHR4"	0.905338182018286	0.999971670916662	-2.46954858498544	"control"	0.0267915254237288	0.221816949152542	0.961345654576708	0.102380736819828	"10877"	"complement factor H-related 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.143471294531365	0.128064315675836	0.9927604952948	0.999971670916662	-3.86916604976077	0.175888080519624	0.0324167859882599	0.435792324354873	0.123077789784143	118	59
"CFHR5"	0.949928229119404	0.999971670916662	-0.978634874105534	"control"	0.129301694915254	0.243933898305085	0.925525534352521	0.571310177994263	"81494"	"complement factor H-related 5"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.0741095787121771	0.145112572866957	0.835450179318915	0.999971670916662	-6.37530293985667	0.169815765771016	0.0957061870588388	0.510624489911555	0.393389681038958	118	59
"CHRNB2"	0.516773269968672	0.999971670916662	-3.0430202372822	"control"	28.281893220339	96.1517991525424	207.39395798504	37.4121191047116	"1141"	"cholinergic receptor, nicotinic, beta 2 (neuronal)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.952396646142217	4.56035258922432	0.998650000743287	0.999971670916662	-2.36325936260493	4.8778181379384	3.92542149179618	2.09296506178218	1.69841107053817	118	59
"CRB1"	0.758088632487816	0.999971670916662	-2.33915671915927	"control"	1.7648406779661	3.34659915254237	7.09839974621096	2.24425537556014	"23418"	"crumbs family member 1, photoreceptor morphogenesis associated"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.399561562882347	1.38463884620439	0.989776768206674	0.999971670916662	-4.17098072091426	1.51782603383184	1.11826447094949	1.12535128316215	0.96570824433619	118	59
"CTSK"	0.852015005955637	0.999971670916662	-1.09991527227893	"control"	3717.43010508475	4079.50689661017	3068.81206834416	3706.40860570724	"1513"	"cathepsin K"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.231049255014728	11.4696208848062	0.863566652830671	0.999971670916662	-6.25071226274014	11.5466373031444	11.3155880481297	1.31854946801263	1.33029581059377	118	59
"DDR2"	0.76476550173357	0.999971670916662	-1.52142982570373	"control"	245.636155932203	289.251894915254	257.42035412858	277.568093315668	"4921"	"discoidin domain receptor tyrosine kinase 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.386910649498152	7.3899291207589	0.93502940941979	0.999971670916662	-5.70671301555455	7.51889933725829	7.13198868776013	1.56996880897054	1.66267826004846	118	59
"DNM3"	0.906483207943436	0.999971670916662	-1.10814133786969	"control"	85.4593186440678	91.5321415254237	50.2713550562904	56.9160418424653	"26052"	"dynamin 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.141647799728866	6.28557689379548	0.86534586108349	0.999971670916662	-6.24174204889297	6.33279282703844	6.19114502730957	0.774624036032167	0.860140768896284	118	59
"DPT"	0.497483545705231	0.999971670916662	-3.69690617261988	"control"	475.380655932203	921.147992372881	1000.00283772702	675.234082600845	"1805"	"dermatopontin"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.00727928565728	8.63894508978476	0.999854455214154	0.999971670916662	-0.30658708764545	8.97470485167052	7.96742556601324	1.73433738821693	1.67750346597258	118	59
"F13B"	0.889838471956011	0.999971670916662	-1.71508415389571	"control"	0.173938983050847	0.475837288135593	1.43954224691358	0.65179964687089	"2165"	"coagulation factor XIII, B polypeptide"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.168384620446155	0.251119301832911	0.955957750435095	0.999971670916662	-5.39964265385866	0.307247508648296	0.138862888202142	0.692141079860836	0.426347894811731	118	59
"FAM129A"	0.845371411442968	0.999971670916662	-1.25654793197509	"control"	943.566179661017	1119.1873779661	1079.12160766169	838.487578907103	"116496"	"family with sequence similarity 129, member A"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.24234277039049	9.59852628549962	0.894711221153744	0.999971670916662	-6.0686121060579	9.67930720896312	9.43696443857263	1.18813472198545	1.26475381006824	118	59
"FAM163A"	0.488769719287949	0.999971670916662	-3.78434163932109	"control"	20.4125661016949	76.4915525423729	279.613875114193	55.3749027266324	"148753"	"family with sequence similarity 163, member A"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.0327731861348	3.98539836553254	0.999894543035766	0.999971670916662	-0.00544291933708507	4.32965609424414	3.29688290810934	1.84705226328519	1.4242652550895	118	59
"FASLG"	0.734077528935145	0.999971670916662	-2.2860840946967	"control"	11.4629355932203	14.1619220338983	12.2735078221843	16.1034237990448	"356"	"Fas ligand (TNF superfamily, member 6)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.445995654838561	3.30716300288186	0.988281247829459	0.999971670916662	-4.28942618598686	3.45582822116138	3.00983256632282	1.22711471767223	1.23010071728123	118	59
"FCER1A"	0.491041470281783	0.999971670916662	-3.76201681892963	"control"	55.776306779661	121.8341	131.59221832196	63.0902023632799	"2205"	"Fc fragment of IgE, high affinity I, receptor for; alpha polypeptide"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.02608322423047	5.76410550811033	0.999885440039502	0.999971670916662	-0.0829030215190603	6.10613324952048	5.08005002529001	1.77171694513134	1.60252967872433	118	59
"FCER1G"	0.87465925666538	0.999971670916662	-1.07243324989904	"control"	667.57106440678	714.045581355932	470.633251574711	494.112412249975	"2207"	"Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.193207003041142	9.09031218500158	0.857505329677075	0.999971670916662	-6.28020226494828	9.15471451934863	8.96150751630748	1.08726951181284	1.22276197121812	118	59
"FCGR2B"	0.848418741532023	0.999532512305316	-0.932400045629027	"control"	252.727240677966	310.7599	232.227477955998	200.880601896296	"2213"	"Fc fragment of IgG, low affinity IIb, receptor (CD32)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.237151604598021	7.61747053141375	0.823798361079833	0.999971670916662	-6.41901419234852	7.69652106627976	7.45936946168173	1.65696673942169	1.48340960340559	118	59
"FCGR2C"	0.772208584913067	0.999971670916662	-1.5714773704964	"control"	92.6946	112.373389830508	80.8469827511496	73.903717725992	"9103"	"Fc fragment of IgG, low affinity IIc, receptor for (CD32) (gene/pseudogene)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.372937501572806	6.21434201577235	0.94106880144335	0.999971670916662	-5.63077464905836	6.33865451629661	5.96571701472381	1.42794866637439	1.61967845633982	118	59
"FCGR3B"	0.713577662355953	0.999971670916662	-1.4019348415617	"control"	97.1481237288136	91.6462847457627	140.578336357131	183.800872306955	"2215"	"Fc fragment of IgG, low affinity IIIb, receptor (CD16b)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.486857640661502	5.07245446442329	0.918654717497958	0.999971670916662	-5.87833124816276	5.23474034464379	4.74788270398229	2.01618095287857	2.49642430764824	118	59
"FCRL1"	0.452979196239464	0.999971670916662	-2.85930350486824	"control"	11.4062644067797	79.0882677966102	267.050291026875	23.8664555419624	"115350"	"Fc receptor-like 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.14248330106476	2.91928934057346	0.997621307512798	0.999971670916662	-2.87685912720862	3.30011710759505	2.15763380653029	2.76731866418557	1.91296942347849	118	59
"FCRL2"	0.589023286170297	0.999971670916662	-2.22686962642412	"control"	13.0239813559322	58.436	169.413749781462	18.1813885560868	"79368"	"Fc receptor-like 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.763603424875195	3.40033517685193	0.986389787399012	0.999971670916662	-4.4185545737562	3.65486965181032	2.89126622693513	2.365627658433	1.66797688641498	118	59
"FCRL3"	0.522331385129444	0.999971670916662	-2.75739501077727	"control"	20.8647372881356	70.5514745762712	153.099589346027	33.8507616316745	"115352"	"Fc receptor-like 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.936962701898533	4.01943921517942	0.996780352656074	0.999971670916662	-3.14919974846448	4.33176011581227	3.39479741391374	2.29513577641528	1.78638465573973	118	59
"FCRL6"	0.793589013585771	0.999971670916662	-1.50888323699148	"control"	15.3223661016949	16.3836974576271	17.0229271108941	25.143147385696	"343413"	"Fc receptor-like 6"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.333536041636161	3.41650167632466	0.933441859114106	0.999971670916662	-5.7253751532811	3.52768035687005	3.19414431523389	1.35997195705253	1.4535968304375	118	59
"FCRLA"	0.490247732584783	0.999971670916662	-2.55855728469101	"control"	29.4130983050847	142.228177966102	389.719273535537	52.9895463169485	"84824"	"Fc receptor-like A"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.02841713697632	4.1566474831993	0.994324868352576	0.999971670916662	-3.65438010587475	4.49945319552473	3.47103605854842	2.74641332104319	2.02998161965362	118	59
"FLG2"	0.841100066452473	0.999971670916662	-2.48822353103415	"control"	0.348081355932203	0.741486440677966	1.17745520276375	0.498671845825308	"388698"	"filaggrin family member 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.249650645433387	0.515254693190569	0.993117365661025	0.999971670916662	-3.8246884622756	0.598471575001698	0.348820929568311	0.696220416016736	0.470684880089258	118	59
"FLG"	0.832086234322587	0.999971670916662	-1.06248630099495	"control"	17.4145949152542	30.2669305084746	48.3152812271867	15.5495674907078	"2312"	"filaggrin"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.265195043224551	3.8706699214737	0.855266864398682	0.999971670916662	-6.29069450004169	3.95906826921522	3.69387322599067	1.69054229730293	1.2989990728347	118	59
"FMO1"	0.800851458978002	0.999971670916662	-1.11815490857101	"control"	135.135991525424	147.819288135593	115.883959558007	197.697400674894	"2326"	"flavin containing monooxygenase 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.320393416883316	6.4218366310605	0.867489929518604	0.999971670916662	-6.23073369506318	6.52863443668827	6.20824101980496	1.8229956674559	1.76622470857649	118	59
"FMO2"	0.680514457894091	0.999971670916662	-2.12816234371205	"control"	196.521844067797	294.330451694915	333.810491375919	206.687719009742	"2327"	"flavin containing monooxygenase 2 (non-functional)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.555302282003747	7.28097716664611	0.982644448983147	0.999971670916662	-4.62667626850773	7.46607792731403	6.91077564531028	1.6522640274488	1.62422761436812	118	59
"FMO6P"	0.916347095237757	0.999971670916662	-1.57661009489971	"control"	0.214689830508475	0.379723728813559	0.856349900796704	0.518020090042753	"388714"	"flavin containing monooxygenase 6 pseudogene"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.126033926992686	0.28983543106731	0.941662205808221	0.999971670916662	-5.62285152305791	0.331846740064872	0.205812813072185	0.539298401357617	0.415363609836358	118	59
"GJA5"	0.777174463963172	0.999971670916662	-2.28436712393301	"control"	296.900379661017	358.602571186441	209.450107055892	215.647532937252	"2702"	"gap junction protein, alpha 5, 40kDa"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.363689596587543	8.09780308068726	0.988229822315586	0.999971670916662	-4.2932153325447	8.21903294621644	7.8553433496289	0.947202592797685	1.10401211444093	118	59
"HMCN1"	0.7621056143855	0.999971670916662	-1.64414951097886	"control"	669.162366101695	770.834357627119	652.817489815315	752.878770928834	"83872"	"hemicentin 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.391937151247678	8.90226406713061	0.949037504921941	0.999971670916662	-5.5162579662838	9.03290978421317	8.64097263296549	1.42519718889576	1.64314534675065	118	59
